order_detail_id,order_id,product_id,quantity,price,created_at,updated_at
339,COIC71PA250,B09H34V36W,6,2495.0,2022-10-19,2022-10-19
340,COIC71PA250,B08CFCK6CW,14,7999.0,2022-10-19,2022-10-19
341,COIC71PA250,B09QS9X16F,12,18999.0,2022-10-19,2022-10-19
342,COIC71PA250,B0949SBKMP,13,6990.0,2022-10-19,2022-10-19
343,COIC71PA250,B0B4F2ZWL3,4,17999.0,2022-10-19,2022-10-19
344,OAAP03NA440,B07DZ986Q2,5,8995.0,2022-10-26,2022-10-26
345,OAAP03NA440,B07LFQLKFZ,11,420.0,2022-10-26,2022-10-26
346,OAAP03NA440,B01EZ0X3L8,13,1650.0,2022-10-26,2022-10-26
347,OAAP03NA440,B09GFM8CGS,7,7999.0,2022-10-26,2022-10-26
348,MAAA08IA945,B07JGDB5M1,8,1299.0,2021-01-21,2021-01-21
349,ANIA33CO885,B09YLFHFDW,12,2790.0,2022-08-09,2022-08-09
350,ANIA33CO885,B09BNXQ6BR,9,6499.0,2022-08-09,2022-08-09
351,ANIA33CO885,B076B8G5D8,4,1995.0,2022-08-09,2022-08-09
352,ANIA33CO885,B09LHXNZLR,3,499.0,2022-08-09,2022-08-09
353,ANIA33CO885,B09Z6WH2N1,7,499.0,2022-08-09,2022-08-09
354,ANIA33CO885,B09F6D21BY,14,1999.0,2022-08-09,2022-08-09
355,AOOA25MN383,B07JH1CBGW,4,1999.0,2021-12-19,2021-12-19
356,CAII50MN024,B0BLV1GNLN,11,9990.0,2021-07-29,2021-07-29
357,OPAM94PA077,B07N8RQ6W7,2,699.0,2022-01-25,2022-01-25
358,AOPI32OA172,B07LDPLSZC,4,1190.0,2022-08-20,2022-08-20
359,AOPI32OA172,B06XR9PR5X,4,600.0,2022-08-20,2022-08-20
360,AOPI32OA172,B093QCY6YJ,2,349.0,2022-08-20,2022-08-20
361,AOPI32OA172,B017PDR9N0,10,499.0,2022-08-20,2022-08-20
362,AOPI32OA172,B09Y358DZQ,13,4295.0,2022-08-20,2022-08-20
363,AOPI32OA172,B0B9LDCX89,4,999.0,2022-08-20,2022-08-20
364,MPAM55AN316,B07232M876,9,395.0,2021-07-26,2021-07-26
365,ACAO29IO121,B07GLSKXS1,14,1950.0,2022-02-06,2022-02-06
366,ACAO29IO121,B09PDZNSBG,2,6700.0,2022-02-06,2022-02-06
367,CAPA60OM398,B09LHZSMRR,4,20999.0,2022-07-16,2022-07-16
368,CAPA60OM398,B0B3MMYHYW,10,45999.0,2022-07-16,2022-07-16
369,CAPA60OM398,B07S851WX5,13,1299.0,2022-07-16,2022-07-16
370,CAPA60OM398,B08R69VDHT,2,499.0,2022-07-16,2022-07-16
371,CAPA60OM398,B00P0R95EA,3,640.0,2022-07-16,2022-07-16
372,CAPA60OM398,B01EY310UM,6,1545.0,2022-07-16,2022-07-16
373,AACO70PI342,B094JNXNPV,1,399.0,2022-09-23,2022-09-23
374,AACO70PI342,B01J0XWYKQ,8,895.0,2022-09-23,2022-09-23
375,AACO70PI342,B07DZ986Q2,4,8995.0,2022-09-23,2022-09-23
376,AACO70PI342,B07CWDX49D,6,1600.0,2022-09-23,2022-09-23
377,AACO70PI342,B0765B3TH7,4,599.0,2022-09-23,2022-09-23
378,AACO70PI342,B09RQRZW2X,6,899.0,2022-09-23,2022-09-23
379,AOPA85CI446,B08NW8GHCJ,13,999.0,2022-03-19,2022-03-19
380,AOPA85CI446,B087JWLZ2K,13,50000.0,2022-03-19,2022-03-19
381,AOPA85CI446,B09X1M3DHX,12,27990.0,2022-03-19,2022-03-19
382,AOPA85CI446,B00HVXS7WC,10,3210.0,2022-03-19,2022-03-19
383,AOPA85CI446,B08SBH499M,10,1300.0,2022-03-19,2022-03-19
384,PNNA38NA242,B08MWJTST6,14,1299.0,2022-01-11,2022-01-11
385,PNNA38NA242,B0BMXMLSMM,13,999.0,2022-01-11,2022-01-11
386,PNNA38NA242,B099PR2GQJ,5,999.0,2022-01-11,2022-01-11
387,PNNA38NA242,B07L5L4GTB,8,404.0,2022-01-11,2022-01-11
388,PNNA38NA242,B00LHZWD0C,6,315.0,2022-01-11,2022-01-11
389,PNNA38NA242,B07ZR4S1G4,5,699.0,2022-01-11,2022-01-11
390,MAAC52OP341,B07K2HVKLL,9,1020.0,2021-02-24,2021-02-24
391,MAAC52OP341,B094DQWV9B,11,399.0,2021-02-24,2021-02-24
392,CCPA94IP108,B0B15GSPQW,13,70900.0,2022-03-12,2022-03-12
393,CCPA94IP108,B00O24PUO6,7,1650.0,2022-03-12,2022-03-12
394,AMAI13OA534,B07LFWP97N,11,1099.0,2021-07-26,2021-07-26
395,AMAI13OA534,B07W6VWZ8C,12,1999.0,2021-07-26,2021-07-26
396,AMAI13OA534,B00AXHBBXU,13,550.0,2021-07-26,2021-07-26
397,IIMN16AN220,B00H0B29DI,7,2990.0,2021-10-11,2021-10-11
398,IIMN16AN220,B07WGPBXY9,8,1249.0,2021-10-11,2021-10-11
399,IIMN16AN220,B0B84KSH3X,8,1950.0,2021-10-11,2021-10-11
400,IIMN16AN220,B0B2DJ5RVQ,1,1999.0,2021-10-11,2021-10-11
401,IIMN16AN220,B08XXF5V6G,3,50999.0,2021-10-11,2021-10-11
402,PCMI31CA899,B015ZXUDD0,11,599.0,2022-10-12,2022-10-12
403,PCMI31CA899,B0B9F9PT8R,2,2999.0,2022-10-12,2022-10-12
404,PCMI31CA899,B008IFXQFU,13,999.0,2022-10-12,2022-10-12
405,PCMI31CA899,B09CMQRQM6,13,899.0,2022-10-12,2022-10-12
406,PCMI31CA899,B09F6S8BT6,10,22900.0,2022-10-12,2022-10-12
407,PCMI31CA899,B07TC9F7PN,12,16899.0,2022-10-12,2022-10-12
408,CIAO00PA980,B07YNTJ8ZM,9,999.0,2022-01-07,2022-01-07
409,CIAO00PA980,B01L8ZNWN2,5,1500.0,2022-01-07,2022-01-07
410,CIAO00PA980,B00W56GLOQ,13,5000.0,2022-01-07,2022-01-07
411,CIAO00PA980,B08D9NDZ1Y,1,4332.0,2022-01-07,2022-01-07
412,CIAO00PA980,B08FY4FG5X,11,2499.0,2022-01-07,2022-01-07
413,CIAO00PA980,B01GFTEV5Y,5,3193.0,2022-01-07,2022-01-07
414,CIAO00PA980,B0B8SSC5D9,8,1999.0,2022-01-07,2022-01-07
415,IANP54CC008,B07B275VN9,1,799.0,2022-08-18,2022-08-18
416,MNOC99MI447,B09XB7DPW1,7,11999.0,2022-08-05,2022-08-05
417,MNOC99MI447,B0B1YZ9CB8,14,47990.0,2022-08-05,2022-08-05
418,MNOC99MI447,B0B5RP43VN,15,4650.0,2022-08-05,2022-08-05
419,OOAA73MO102,B07WGPBXY9,9,1249.0,2022-10-28,2022-10-28
420,OOAA73MO102,B0B9LDCX89,8,999.0,2022-10-28,2022-10-28
421,OOAA73MO102,B00NH11KIK,2,695.0,2022-10-28,2022-10-28
422,OOAA73MO102,B09LHYZ3GJ,15,20999.0,2022-10-28,2022-10-28
423,CPIP45PN493,B01F262EUU,4,999.0,2022-01-25,2022-01-25
424,CPIP45PN493,B07X2L5Z8C,15,2295.0,2022-01-25,2022-01-25
425,CPIP45PN493,B078G6ZF5Z,3,1199.0,2022-01-25,2022-01-25
426,CPIP45PN493,B07SYYVP69,10,1950.0,2022-01-25,2022-01-25
427,OPAO33CI957,B0085IATT6,6,1800.0,2022-12-08,2022-12-08
428,OPAO33CI957,B00LZLQ624,6,160.0,2022-12-08,2022-12-08
429,OPAO33CI957,B009P2LITG,10,3279.0,2022-12-08,2022-12-08
430,OPAO33CI957,B01M6453MB,7,3045.0,2022-12-08,2022-12-08
431,OPAO33CI957,B093QCY6YJ,7,349.0,2022-12-08,2022-12-08
432,OPAO33CI957,B08JKPVDKL,15,699.0,2022-12-08,2022-12-08
433,MMNO68NC435,B0B3XXSB1K,7,79990.0,2022-06-20,2022-06-20
434,MMNO68NC435,B09LQH3SD9,9,2000.0,2022-06-20,2022-06-20
435,MMNO68NC435,B016MDK4F4,15,499.0,2022-06-20,2022-06-20
436,MMNO68NC435,B09MQ9PDHR,1,1999.0,2022-06-20,2022-06-20
437,MMNO68NC435,B08FD2VSD9,5,51990.0,2022-06-20,2022-06-20
438,MMNO68NC435,B08BCKN299,15,999.0,2022-06-20,2022-06-20
439,MMNO68NC435,B07X2L5Z8C,7,2295.0,2022-06-20,2022-06-20
440,MPAC80NN449,B08WLY8V9S,6,899.0,2021-11-02,2021-11-02
441,MPAC80NN449,B09RQRZW2X,15,899.0,2021-11-02,2021-11-02
442,MPAC80NN449,B08444S68L,13,15990.0,2021-11-02,2021-11-02
443,CAMC82AC167,B09NL7LBWT,9,1999.0,2021-03-08,2021-03-08
444,CAMC82AC167,B0088TKTY2,9,1399.0,2021-03-08,2021-03-08
445,CAMC82AC167,B06XSK3XL6,5,999.0,2021-03-08,2021-03-08
446,CAMC82AC167,B09MJ77786,7,49999.0,2021-03-08,2021-03-08
447,CAMC82AC167,B09HCH3JZG,5,1899.0,2021-03-08,2021-03-08
448,CAMC82AC167,B08BJN4MP3,9,24850.0,2021-03-08,2021-03-08
449,CAMC82AC167,B09Z7YGV3R,13,699.0,2021-03-08,2021-03-08
450,IMNA92CI523,B014I8SSD0,13,475.0,2021-03-02,2021-03-02
451,IMNA92CI523,B0832W3B7Q,12,3595.0,2021-03-02,2021-03-02
452,IMNA92CI523,B07KRCW6LZ,7,1599.0,2021-03-02,2021-03-02
453,IMNA92CI523,B08R69WBN7,12,499.0,2021-03-02,2021-03-02
454,IMNA92CI523,B07WJXCTG9,1,1345.0,2021-03-02,2021-03-02
455,IMNA92CI523,B00935MD1C,1,3945.0,2021-03-02,2021-03-02
456,AIAP00PO667,B0BM4KTNL1,4,1599.0,2021-04-28,2021-04-28
457,AIAP00PO667,B0BHNHMR3H,2,1299.0,2021-04-28,2021-04-28
458,AIAP00PO667,B0B4KPCBSH,1,499.0,2021-04-28,2021-04-28
459,AIAP00PO667,B0B5KZ3C53,13,2900.0,2021-04-28,2021-04-28
460,AIAP00PO667,B00NH11PEY,14,750.0,2021-04-28,2021-04-28
461,AIAP00PO667,B07GLNJC25,8,499.0,2021-04-28,2021-04-28
462,INPA61IP460,B0B61HYR92,10,999.0,2021-02-05,2021-02-05
463,INPA61IP460,B09F3PDDRF,12,999.0,2021-02-05,2021-02-05
464,INPA61IP460,B07P434WJY,14,1999.0,2021-02-05,2021-02-05
465,AMAI28CO393,B09M8888DM,4,799.0,2022-09-20,2022-09-20
466,AOCA18AO742,B07W9KYT62,8,3999.0,2021-08-23,2021-08-23
467,AOCA18AO742,B09QS9X9L8,2,18999.0,2021-08-23,2021-08-23
468,AOCA18AO742,B09TWH8YHM,6,24999.0,2021-08-23,2021-08-23
469,AOCA18AO742,B01KCSGBU2,12,23559.0,2021-08-23,2021-08-23
470,AOCA18AO742,B078KRFWQB,3,3945.0,2021-08-23,2021-08-23
471,APOP64AM478,B08XMSKKMM,4,1999.0,2021-12-30,2021-12-30
472,APOP64AM478,B07JH1C41D,1,1999.0,2021-12-30,2021-12-30
473,APOP64AM478,B0B1YVCJ2Y,15,19990.0,2021-12-30,2021-12-30
474,APOP64AM478,B09V12K8NT,5,6990.0,2021-12-30,2021-12-30
475,APOP64AM478,B09NL7LBWT,1,1999.0,2021-12-30,2021-12-30
476,APOP64AM478,B01892MIPA,11,10900.0,2021-12-30,2021-12-30
477,NOAN53IO324,B07JPJJZ2H,4,1299.0,2022-05-12,2022-05-12
478,NOAN53IO324,B08VRMK55F,9,699.0,2022-05-12,2022-05-12
479,NOAN53IO324,B09YV463SW,12,9999.0,2022-05-12,2022-05-12
480,NPOA52OA663,B00A0VCJPI,9,2499.0,2021-07-22,2021-07-22
481,NPOA52OA663,B07GVR9TG7,1,4999.0,2021-07-22,2021-07-22
482,APCN68CN588,B08VRMK55F,11,699.0,2021-08-26,2021-08-26
483,APCN68CN588,B07Z53L5QL,4,1499.0,2021-08-26,2021-08-26
484,MNII91PN842,B08ZN4B121,11,1599.0,2021-07-11,2021-07-11
485,MNII91PN842,B09QS9X16F,10,18999.0,2021-07-11,2021-07-11
486,MNII91PN842,B08ZJDWTJ1,13,4999.0,2021-07-11,2021-07-11
487,NOMP37CO140,B07DXRGWDJ,1,5995.0,2022-12-09,2022-12-09
488,NOMP37CO140,B09MT6XSFW,12,1899.0,2022-12-09,2022-12-09
489,NOMP37CO140,B0B9BD2YL4,4,6999.0,2022-12-09,2022-12-09
490,NOMP37CO140,B0746N6WML,6,450.0,2022-12-09,2022-12-09
491,NOMP37CO140,B07RX42D3D,9,350.0,2022-12-09,2022-12-09
492,IOIO16CI960,B00LY1FN1K,12,230.0,2021-07-24,2021-07-24
493,OIPA29CI676,B00KRCBA6E,12,5000.0,2021-11-25,2021-11-25
494,OIPA29CI676,B08SKZ2RMG,15,999.0,2021-11-25,2021-11-25
495,OIPA29CI676,B01J1CFO5I,3,550.0,2021-11-25,2021-11-25
496,OIPA29CI676,B0B7FJNSZR,2,19990.0,2021-11-25,2021-11-25
497,OIPA29CI676,B016MDK4F4,5,499.0,2021-11-25,2021-11-25
498,ACIA47MP097,B09GBBJV72,10,2199.0,2022-11-10,2022-11-10
499,ACIA47MP097,B09LRZYBH1,12,3999.0,2022-11-10,2022-11-10
500,ACIA47MP097,B006LW0WDQ,8,795.0,2022-11-10,2022-11-10
501,ACIA47MP097,B09GBBJV72,5,2199.0,2022-11-10,2022-11-10
502,ACIA47MP097,B097R4D42G,9,9650.0,2022-11-10,2022-11-10
503,ACIA47MP097,B085LPT5F4,9,2800.0,2022-11-10,2022-11-10
504,ACIA47MP097,B08W56G1K9,2,999.0,2022-11-10,2022-11-10
505,PAAN19IA818,B09CTWFV5W,12,9995.0,2021-09-18,2021-09-18
506,PAAN19IA818,B0972BQ2RS,6,9999.0,2021-09-18,2021-09-18
507,PAAN19IA818,B08CDKQ8T6,2,349.0,2021-09-18,2021-09-18
508,PAAN19IA818,B07Y9PY6Y1,10,8820.0,2021-09-18,2021-09-18
509,PAAN19IA818,B002PD61Y4,9,1208.0,2021-09-18,2021-09-18
510,PAAN19IA818,B07GVR9TG7,13,4999.0,2021-09-18,2021-09-18
511,PAAN19IA818,B01L6MT7E0,2,11995.0,2021-09-18,2021-09-18
512,PIMM37NI430,B09JPC82QC,1,34999.0,2022-10-11,2022-10-11
513,PACC06AA147,B07924P3C5,15,799.0,2021-08-07,2021-08-07
514,PACC06AA147,B07HK53XM4,10,599.0,2021-08-07,2021-08-07
515,PACC06AA147,B08WRKSF9D,2,8500.0,2021-08-07,2021-08-07
516,ICMI63CI757,B08GM5S4CQ,3,14290.0,2021-03-19,2021-03-19
517,ICMI63CI757,B096VF5YYF,11,7990.0,2021-03-19,2021-03-19
518,ICMI63CI757,B09JS562TP,12,1630.0,2021-03-19,2021-03-19
519,ICMI63CI757,B07FXLC2G2,8,699.0,2021-03-19,2021-03-19
520,CACP44NP473,B086PXQ2R4,4,165.0,2021-01-19,2021-01-19
521,CACP44NP473,B0B16KD737,15,15999.0,2021-01-19,2021-01-19
522,CACP44NP473,B013B2WGT6,5,1899.0,2021-01-19,2021-01-19
523,CACP44NP473,B081FJWN52,10,999.0,2021-01-19,2021-01-19
524,IOPO20CA241,B00O24PUO6,15,1650.0,2021-03-21,2021-03-21
525,PNPI22NC669,B087FXHB6J,10,999.0,2021-12-24,2021-12-24
526,PNPI22NC669,B07DJ5KYDZ,5,2796.0,2021-12-24,2021-12-24
527,PNPI22NC669,B0BHYJ8CVF,15,1499.0,2021-12-24,2021-12-24
528,PNPI22NC669,B00MFPCY5C,8,299.0,2021-12-24,2021-12-24
529,PNPI22NC669,B09MM6P76N,11,599.0,2021-12-24,2021-12-24
530,PNPI22NC669,B0BMZ6SY89,3,1599.0,2021-12-24,2021-12-24
531,PNPI22NC669,B0BQRJ3C47,15,999.0,2021-12-24,2021-12-24
532,ANOA49AI603,B08XLR6DSB,4,1499.0,2021-07-27,2021-07-27
533,ANOA49AI603,B008LN8KDM,10,2095.0,2021-07-27,2021-07-27
534,ANOA49AI603,B016XVRKZM,6,4100.0,2021-07-27,2021-07-27
535,ANOA49AI603,B0BNDRK886,13,599.0,2021-07-27,2021-07-27
536,ANOA49AI603,B0B5F3YZY4,9,1099.0,2021-07-27,2021-07-27
537,ANOA49AI603,B0BDRVFDKP,11,1000.0,2021-07-27,2021-07-27
538,ANOA49AI603,B0B8CXTTG3,1,25999.0,2021-07-27,2021-07-27
539,CAMN30MA261,B088ZTJT2R,10,1295.0,2021-02-13,2021-02-13
540,CAMN30MA261,B09X5HD5T1,8,499.0,2021-02-13,2021-02-13
541,CAMN30MA261,B08WRWPM22,4,499.0,2021-02-13,2021-02-13
542,AAMA29CO416,B07N8RQ6W7,12,699.0,2021-08-16,2021-08-16
543,AAMA29CO416,B083T5G5PM,3,1990.0,2021-08-16,2021-08-16
544,AAMA29CO416,B09P182Z2H,7,5799.0,2021-08-16,2021-08-16
545,AAMA29CO416,B09SGGRKV8,1,499.0,2021-08-16,2021-08-16
546,AAMA29CO416,B00O24PUO6,9,1650.0,2021-08-16,2021-08-16
547,AAMA29CO416,B07S9S86BF,7,1490.0,2021-08-16,2021-08-16
548,AMAA16AA563,B09TY4MSH3,10,2499.0,2021-05-05,2021-05-05
549,IANA94AA348,B08BJN4MP3,2,24850.0,2022-03-30,2022-03-30
550,IANA94AA348,B0B9959XF3,3,22990.0,2022-03-30,2022-03-30
551,IANA94AA348,B08RX8G496,4,1099.0,2022-03-30,2022-03-30
552,IANA94AA348,B08MC57J31,1,2499.0,2022-03-30,2022-03-30
553,IANA94AA348,B00K32PEW4,12,535.0,2022-03-30,2022-03-30
554,OCAO76OO959,B0756K5DYZ,6,6295.0,2021-10-10,2021-10-10
555,OCAO76OO959,B00E9G8KOY,2,600.0,2021-10-10,2021-10-10
556,OCAO76OO959,B07YZG8PPY,10,2299.0,2021-10-10,2021-10-10
557,OCAO76OO959,B09YLYB9PB,8,399.0,2021-10-10,2021-10-10
558,OCAO76OO959,B009DA69W6,4,1900.0,2021-10-10,2021-10-10
559,MNAI21IO686,B07TMCXRFV,5,1599.0,2021-08-01,2021-08-01
560,MNAI21IO686,B09L8DSSFH,9,999.0,2021-08-01,2021-08-01
561,MNAI21IO686,B07B275VN9,9,799.0,2021-08-01,2021-08-01
562,MNAI21IO686,B07GPXXNNG,7,999.0,2021-08-01,2021-08-01
563,MNAI21IO686,B09PL79D2X,8,2990.0,2021-08-01,2021-08-01
564,MNAI21IO686,B0994GP1CX,2,999.0,2021-08-01,2021-08-01
565,IOIN03CA202,B09QGZM8QB,12,999.0,2022-09-10,2022-09-10
566,IOIN03CA202,B09Q8WQ5QJ,14,499.0,2022-09-10,2022-09-10
567,IOIN03CA202,B098JYT4SY,12,1190.0,2022-09-10,2022-09-10
568,IOIN03CA202,B094G9L9LT,10,1950.0,2022-09-10,2022-09-10
569,IMCN59AA546,B0B3D39RKV,12,33999.0,2022-10-08,2022-10-08
570,IMCN59AA546,B09YLFHFDW,9,2790.0,2022-10-08,2022-10-08
571,AIPM47CP440,B09MMD1FDN,11,699.0,2021-06-28,2021-06-28
572,AIPM47CP440,B08FTFXNNB,14,1999.0,2021-06-28,2021-06-28
573,AIPM47CP440,B08YD264ZS,13,2499.0,2021-06-28,2021-06-28
574,CMPO17NA869,B09MZ6WZ6V,14,999.0,2021-02-28,2021-02-28
575,CMPO17NA869,B0752LL57V,10,440.0,2021-02-28,2021-02-28
576,IMCP67AP287,B0949FPSFY,9,1999.0,2021-04-30,2021-04-30
577,IMCP67AP287,B07JGCGNDG,14,11500.0,2021-04-30,2021-04-30
578,IMCP67AP287,B0BP7XLX48,3,1999.0,2021-04-30,2021-04-30
579,IMCP67AP287,B099K9ZX65,7,44990.0,2021-04-30,2021-04-30
580,IMCP67AP287,B09QS8V5N8,1,17999.0,2021-04-30,2021-04-30
581,IMCP67AP287,B0117H7GZ6,13,399.0,2021-04-30,2021-04-30
582,IMCP67AP287,B01NBX5RSB,6,1547.0,2021-04-30,2021-04-30
583,NIOC61PP092,B0083T231O,11,1499.0,2021-07-25,2021-07-25
584,NIOC61PP092,B08S7V8YTN,1,3500.0,2021-07-25,2021-07-25
585,NIOC61PP092,B0B2X35B1K,10,6999.0,2021-07-25,2021-07-25
586,NIOC61PP092,B07Y5FDPKV,15,2400.0,2021-07-25,2021-07-25
587,NIOC61PP092,B09939XJX8,3,1500.0,2021-07-25,2021-07-25
588,ONOO13PI716,B08BG4M4N7,9,499.0,2021-11-18,2021-11-18
589,ONOO13PI716,B08D64C9FN,2,2799.0,2021-11-18,2021-11-18
590,ONOO13PI716,B08CS3BT4L,11,12999.0,2021-11-18,2021-11-18
591,ONOO13PI716,B08J4PL1Z3,9,1490.0,2021-11-18,2021-11-18
592,ONOO13PI716,B08FN6WGDQ,7,15990.0,2021-11-18,2021-11-18
593,ONOO13PI716,B09TT6BFDX,15,1999.0,2021-11-18,2021-11-18
594,AAIP41OA667,B08FGNPQ9X,15,2999.0,2022-06-24,2022-06-24
595,AAIP41OA667,B00KRCBA6E,15,5000.0,2022-06-24,2022-06-24
596,AAIP41OA667,B0B61HYR92,5,999.0,2022-06-24,2022-06-24
597,AAIP41OA667,B095X38CJS,4,99.0,2022-06-24,2022-06-24
598,AAIP41OA667,B09CTWFV5W,7,9995.0,2022-06-24,2022-06-24
599,AAIP41OA667,B00J5DYCCA,4,1890.0,2022-06-24,2022-06-24
600,AAIP41OA667,B085194JFL,7,499.0,2022-06-24,2022-06-24
601,CAPA21NP882,B0B3X2BY3M,10,7299.0,2021-12-13,2021-12-13
602,CAPA21NP882,B0711PVX6Z,11,500.0,2021-12-13,2021-12-13
603,CAPA21NP882,B084N18QZY,8,849.0,2021-12-13,2021-12-13
604,NICN02IP886,B09HS1NDRQ,9,799.0,2021-03-15,2021-03-15
605,NICN02IP886,B0BPBXNQQT,9,1989.0,2021-03-15,2021-03-15
606,NICN02IP886,B09N3ZNHTY,12,4490.0,2021-03-15,2021-03-15
607,NICN02IP886,B095RTJH1M,1,2899.0,2021-03-15,2021-03-15
608,NICN02IP886,B0085W2MUQ,2,970.0,2021-03-15,2021-03-15
609,PCAP03OA082,B08WRWPM22,12,499.0,2021-12-14,2021-12-14
610,PCAP03OA082,B09MT84WV5,2,3999.0,2021-12-14,2021-12-14
611,PCAP03OA082,B0B2PQL5N3,10,999.0,2021-12-14,2021-12-14
612,PCAP03OA082,B09Q8HMKZX,7,699.0,2021-12-14,2021-12-14
613,AMAO47MN537,B089WB69Y1,2,649.0,2021-01-02,2021-01-02
614,AMAO47MN537,B09F9YQQ7B,4,24999.0,2021-01-02,2021-01-02
615,AMAO47MN537,B08SBH499M,6,1300.0,2021-01-02,2021-01-02
616,MNPI98IM019,B07QMRHWJD,9,999.0,2022-12-20,2022-12-20
617,MNPI98IM019,B06XSK3XL6,1,999.0,2022-12-20,2022-12-20
618,MNPI98IM019,B07TXCY3YK,5,3899.0,2022-12-20,2022-12-20
619,MNPI98IM019,B09HK9JH4F,8,399.0,2022-12-20,2022-12-20
620,MNPI98IM019,B00LUGTJGO,3,1549.0,2022-12-20,2022-12-20
621,MNPI98IM019,B08V9C4B1J,6,999.0,2022-12-20,2022-12-20
622,APPM29ON379,B09YLWT89W,5,18000.0,2021-12-14,2021-12-14
623,APPM29ON379,B08CRRQK6Z,12,12499.0,2021-12-14,2021-12-14
624,APPM29ON379,B01MQZ7J8K,13,1445.0,2021-12-14,2021-12-14
625,APPM29ON379,B096YCN3SD,12,1000.0,2021-12-14,2021-12-14
626,AONP53NM019,B07VNFP3C2,2,1245.0,2022-05-28,2022-05-28
627,AONP53NM019,B07V82W5CN,13,2198.0,2022-05-28,2022-05-28
628,AONP53NM019,B00GGGOYEK,13,699.0,2022-05-28,2022-05-28
629,AONP53NM019,B00LUGTJGO,8,1549.0,2022-05-28,2022-05-28
630,OCNN95AM377,B07DL1KC3H,4,899.0,2021-07-23,2021-07-23
631,AAOP95AM516,B07L9FW9GF,15,249.0,2021-12-15,2021-12-15
632,IPCM27NI557,B0989W6J2F,11,1799.0,2022-03-01,2022-03-01
633,IPCM27NI557,B09LHZSMRR,10,20999.0,2022-03-01,2022-03-01
634,IPCM27NI557,B0085IATT6,5,1800.0,2022-03-01,2022-03-01
635,IINA69CA714,B00GZLB57U,4,699.0,2021-04-20,2021-04-20
636,AMCC51AA677,B00P93X0VO,12,120.0,2021-06-29,2021-06-29
637,AMCC51AA677,B008IFXQFU,7,999.0,2021-06-29,2021-06-29
638,AMCC51AA677,B01EZ0X3L8,4,1650.0,2021-06-29,2021-06-29
639,AMCC51AA677,B01892MIPA,6,10900.0,2021-06-29,2021-06-29
640,AMCC51AA677,B07NRTCDS5,12,1499.0,2021-06-29,2021-06-29
641,OCAI74CM231,B0B217Z5VK,2,3999.0,2022-03-31,2022-03-31
642,PPNM27NP543,B0B59K1C8F,7,799.0,2021-06-23,2021-06-23
643,PPNM27NP543,B08V9C4B1J,5,999.0,2021-06-23,2021-06-23
644,PPNM27NP543,B09LJ116B5,10,20999.0,2021-06-23,2021-06-23
645,PPNM27NP543,B08S7V8YTN,14,3500.0,2021-06-23,2021-06-23
646,PPNM27NP543,B09YDFKJF8,11,1699.0,2021-06-23,2021-06-23
647,PPNM27NP543,B08ZN4B121,11,1599.0,2021-06-23,2021-06-23
648,AOIA76OM589,B0BNVBJW2S,4,7990.0,2022-09-16,2022-09-16
649,AOIA76OM589,B08CFCK6CW,1,7999.0,2022-09-16,2022-09-16
650,PNPA31MP377,B07ZR4S1G4,11,699.0,2022-10-20,2022-10-20
651,PNPA31MP377,B0B31FR4Y2,11,9999.0,2022-10-20,2022-10-20
652,PNPA31MP377,B07NPBG1B4,5,3300.0,2022-10-20,2022-10-20
653,MICA50MP037,B07WDKLRM4,10,19999.0,2021-03-11,2021-03-11
654,MICA50MP037,B08H673XKN,4,7795.0,2021-03-11,2021-03-11
655,MICA50MP037,B00V9NHDI4,3,3799.0,2021-03-11,2021-03-11
656,MICA50MP037,B0073QGKAS,5,1499.0,2021-03-11,2021-03-11
657,MICA50MP037,B07NC12T2R,14,4990.0,2021-03-11,2021-03-11
658,MICA50MP037,B015OW3M1W,15,1700.0,2021-03-11,2021-03-11
659,MICA50MP037,B08K36NZSV,2,999.0,2021-03-11,2021-03-11
660,NAAN04AI520,B08JKPVDKL,9,699.0,2021-12-06,2021-12-06
661,NAAN04AI520,B07B88KQZ8,1,2999.0,2021-12-06,2021-12-06
662,NAAN04AI520,B07Y1RCCW5,7,2550.0,2021-12-06,2021-12-06
663,CCNN74NA591,B0B694PXQJ,8,2999.0,2021-12-10,2021-12-10
664,CCNN74NA591,B07RZZ1QSW,15,799.0,2021-12-10,2021-12-10
665,CCNN74NA591,B09YLXYP7Y,3,399.0,2021-12-10,2021-12-10
666,POCA79IP191,B09FZ89DK6,12,9999.0,2021-11-05,2021-11-05
667,POCA79IP191,B00A328ENA,5,3945.0,2021-11-05,2021-11-05
668,POCA79IP191,B09JN37WBX,6,749.0,2021-11-05,2021-11-05
669,POCA79IP191,B0B9959XF3,8,22990.0,2021-11-05,2021-11-05
670,POCA79IP191,B0B9JZW1SQ,11,1200.0,2021-11-05,2021-11-05
671,MINA58NN914,B09HK9JH4F,4,399.0,2022-07-06,2022-07-06
672,MINA58NN914,B08LVVTGZK,6,1300.0,2022-07-06,2022-07-06
673,MINA58NN914,B09V2PZDX8,13,1599.0,2022-07-06,2022-07-06
674,MINA58NN914,B09BNXQ6BR,10,6499.0,2022-07-06,2022-07-06
675,MINA58NN914,B082T6V3DT,7,2100.0,2022-07-06,2022-07-06
676,ACIC68AO866,B07DXRGWDJ,1,5995.0,2022-05-03,2022-05-03
